post_id,user_id,author,created_at,title,text,reply_count,like_count,retweet_count,view_count,symbol,stock_name,source,url,truncated,fav_count,crawl_time
391248956,1390686385,张扬1579,2026-05-27 06:51:26,,$ST得润(SZ002055)$ 每次无脑吹一出来，就是这个结果，还好一破板就跑了。。。。现在要不要买回来是个问题。。。。,0,3,0,4573,SZ002055,ST得润,Android,https://xueqiu.com/1390686385/391248956,0,0,2026-07-08 16:25:48
391251815,4588958348,买在无人问津处,2026-05-27 06:59:59,,$ST得润(SZ002055)$ 不跌停，留个缝干嘛,0,0,0,5364,SZ002055,ST得润,雪球,https://xueqiu.com/4588958348/391251815,0,0,2026-07-08 16:25:48
391252036,8486540964,我是夹头哥,2026-05-27 07:00:38,,$ST得润(SZ002055)$ 明天跌停我再进点货,0,0,0,5708,SZ002055,ST得润,Android,https://xueqiu.com/8486540964/391252036,0,0,2026-07-08 16:25:48
391252252,1847527833,不熬夜了再改昵称,2026-05-27 07:01:18,,$ST得润(SZ002055)$ 谁来分析一下，怎么这么大成交量,10,0,0,4987,SZ002055,ST得润,Android,https://xueqiu.com/1847527833/391252252,0,0,2026-07-08 16:25:48
391252315,1505804711,修心谨言wy,2026-05-27 07:01:28,,$ST得润(SZ002055)$ 今天多空战斗真激烈，等缩量之后，我再加入战斗！,0,1,0,5758,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/391252315,0,0,2026-07-08 16:25:48
391252516,1689984012,Real南通炒家,2026-05-27 07:02:03,,$ST得润(SZ002055)$ 昨天上榜的武定路，是之前ST铖昌的老庄，这次这么没有格局？,0,0,0,5015,SZ002055,ST得润,雪球,https://xueqiu.com/1689984012/391252516,0,0,2026-07-08 16:25:48
391252600,6549060841,韭菜想炒股致富,2026-05-27 07:02:18,,$ST得润(SZ002055)$ 好好的股票被几个所谓的大v又给吹死了，真的无脑吹,0,3,0,10527,SZ002055,ST得润,iPhone,https://xueqiu.com/6549060841/391252600,0,0,2026-07-08 16:25:48
391254181,3377153066,铁血尖兵小博,2026-05-27 07:06:38,,$ST得润(SZ002055)$ 像吗,13,4,0,7075,SZ002055,ST得润,Android,https://xueqiu.com/3377153066/391254181,0,0,2026-07-08 16:25:48
391254343,9970243005,大卫家的小橘子,2026-05-27 07:07:03,,$ST得润(SZ002055)$ 短期走势完全废了，要等涨停板接货的割肉出局才有希望了，无脑吹票真的害死人,1,1,0,6718,SZ002055,ST得润,iPhone,https://xueqiu.com/9970243005/391254343,0,0,2026-07-08 16:25:48
391255266,1175533996,重开一局,2026-05-27 07:09:44,,$ST得润(SZ002055)$ 这个票市值才40多亿，成交10亿，目瞪口呆,2,1,0,7210,SZ002055,ST得润,Android,https://xueqiu.com/1175533996/391255266,0,0,2026-07-08 16:25:48
391256761,9551457182,秦如许,2026-05-27 07:12:18,,$ST得润(SZ002055)$ 公司已经卖给我们了，只能留下做股东了,0,0,0,12008,SZ002055,ST得润,iPhone,https://xueqiu.com/9551457182/391256761,0,0,2026-07-08 16:25:48
391257288,8247993686,八十万韭菜总教头,2026-05-27 07:13:58,,今天吃面一碗，短期没人能精准知道走向的。另，跌了也别怪几个大V影响，涨跌其实和所谓大V关系很小，几乎可以到不计。跌了肯定不高兴，但也没太好办法。看好就拿住，不看好，随时都可以走。加油⛽ 耐心吧$ST得润(SZ002055)$ $ST惠伦(SZ300460)$,7,18,0,22661,SZ002055,ST得润,Android,https://xueqiu.com/8247993686/391257288,0,0,2026-07-08 16:25:48
391258664,3884112496,俠電閃,2026-05-27 07:17:17,,$ST得润(SZ002055)$ 所以行情结束了？,0,0,0,7946,SZ002055,ST得润,雪球,https://xueqiu.com/3884112496/391258664,0,0,2026-07-08 16:25:48
391258748,1203812889,清朗的打新小赛道,2026-05-27 07:17:35,,$ST得润(SZ002055)$经典游资玩法，就是太伤人气,0,1,0,8015,SZ002055,ST得润,HarmonyOS,https://xueqiu.com/1203812889/391258748,0,0,2026-07-08 16:25:48
391259084,1203812889,清朗的打新小赛道,2026-05-27 07:18:47,,$ST得润(SZ002055)$早盘封单太少，就该跑，可惜了。跑慢了，而且还是分批跑的，,0,1,0,8151,SZ002055,ST得润,HarmonyOS,https://xueqiu.com/1203812889/391259084,0,0,2026-07-08 16:25:48
391259492,6049748777,偏爱高买低卖,2026-05-27 07:20:10,,$ST得润(SZ002055)$ 又不在高位，没什么怕的，看看京蓝主升浪爆了几次巨量,3,4,0,10165,SZ002055,ST得润,iPhone,https://xueqiu.com/6049748777/391259492,0,0,2026-07-08 16:25:48
391260149,1505804711,修心谨言wy,2026-05-27 07:22:37,,$ST得润(SZ002055)$ 主要还是大盘要回调了，天地板，波动太大了。,0,3,0,9839,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/391260149,0,0,2026-07-08 16:25:48
391271371,4471735574,弘量的股价小黄昏,2026-05-27 08:09:10,,$ST得润(SZ002055)$ 涨停满仓进的，怎么办？,23,6,0,14319,SZ002055,ST得润,Android,https://xueqiu.com/4471735574/391271371,0,0,2026-07-08 16:25:48
391276384,1758597514,用户1758597514,2026-05-27 08:32:23,,$ST得润(SZ002055)$ 这货今天有猫狗版吗,0,1,0,7001,SZ002055,ST得润,iPhone,https://xueqiu.com/1758597514/391276384,0,0,2026-07-08 16:25:48
391282296,8439805167,发发发暴暴暴,2026-05-27 08:58:22,,$ST得润(SZ002055)$ 跌停的时候又没人吹票了。。。,10,5,0,10920,SZ002055,ST得润,iPhone,https://xueqiu.com/8439805167/391282296,0,0,2026-07-08 16:25:48
391295527,6789417896,zfauir,2026-05-27 10:04:50,,$ST得润(SZ002055)$ 对于还有5万股东的50亿市值以下的st票来说，在这个位置上下宽幅震荡，是有好处的，st东尼股东数人数少，筹码比较集中，就不需要这样子搞,1,3,0,9702,SZ002055,ST得润,Android,https://xueqiu.com/6789417896/391295527,0,0,2026-07-08 16:25:46
391296304,1959782413,股市杂记,2026-05-27 10:07:29,,$ST得润(SZ002055)$ 得润校招介绍,1,3,0,7613,SZ002055,ST得润,Android,https://xueqiu.com/1959782413/391296304,0,0,2026-07-08 16:25:46
391304891,5498037385,有无低估市场说的算,2026-05-27 11:03:25,,$ST得润(SZ002055)$今天下午最后半小时明显有大资金出逃了，看来得润得调整一两周了,0,0,0,7963,SZ002055,ST得润,Android,https://xueqiu.com/5498037385/391304891,0,0,2026-07-08 16:25:46
391308630,3377153066,铁血尖兵小博,2026-05-27 11:28:01,,$ST得润(SZ002055)$ 挺无语的，昨天全是吹票的，今天全是唱空发泄的，哪有一直涨的票啊！坚定持有不行吗，时间换空间,1,7,0,9871,SZ002055,ST得润,Android,https://xueqiu.com/3377153066/391308630,0,0,2026-07-08 16:25:46
391308644,4850557927,山古之人,2026-05-27 11:28:09,,$ST得润(SZ002055)$ 下午收盘后龙虎榜的，怎么现在没了？,6,2,0,11907,SZ002055,ST得润,雪球,https://xueqiu.com/4850557927/391308644,0,0,2026-07-08 16:25:46
391311477,5942251592,简朴的金条小风车屋,2026-05-27 11:47:28,,$ST得润(SZ002055)$ 没有龙虎就没有呗！我在唱多的前一天散户基本绝望，第二天开启波段。看好就留不看好就走，越是流动性好才越能救它。特别是那个上蹿下跳的你要让股票动起来,0,8,0,8425,SZ002055,ST得润,Android,https://xueqiu.com/5942251592/391311477,0,0,2026-07-08 16:25:46
391314602,5025565635,股市挥金如土ii,2026-05-27 12:05:47,,$ST得润(SZ002055)$ 今天知道是压力位大概率破板，开板就卖了，盘中看了下，无量拉升，放量下跌，我估计这段时间又要在磨了，磨够了我会在回来的，兄弟们,0,2,0,7484,SZ002055,ST得润,Android,https://xueqiu.com/5025565635/391314602,0,1,2026-07-08 16:25:46
391318639,1505804711,修心谨言wy,2026-05-27 12:32:00,,$ST得润(SZ002055)$ 今天放巨量，天量现天价，短线调整难免，但长远我还是看好的。,0,0,0,8334,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/391318639,0,0,2026-07-08 16:25:46
391322457,3357917188,浴场悟道,2026-05-27 12:57:05,,$ST得润(SZ002055)$ 一群韭菜又在胡咧咧，明天哥来救你们,1,0,0,11994,SZ002055,ST得润,Android,https://xueqiu.com/3357917188/391322457,0,0,2026-07-08 16:25:46
391327027,6549060841,韭菜想炒股致富,2026-05-27 13:25:06,,$ST得润(SZ002055)$ 债务问题也不知道什么时候妥善解决？,0,1,0,14133,SZ002055,ST得润,iPhone,https://xueqiu.com/6549060841/391327027,0,0,2026-07-08 16:25:46
391327255,3850339348,黑马挖掘机2024,2026-05-27 13:26:33,,1.24年大部分的股票到现在为止起步是翻倍；2.$ST得润(SZ002055)$ 还在24年的高点以下徘徊；3.但是从基本面来看，得润的26年属于凤凰涅槃，那就是岛形反转，所以未来的起步是9元，然后初步看到20元。,10,29,0,46090,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391327255,0,4,2026-07-08 16:25:46
391330582,3672855366,十年财务自由之路,2026-05-27 13:39:46,,中国有句古话叫，匹夫无罪，怀璧其罪。普通人本身没罪，只因怀里藏着美玉，就招来杀身之祸。现在的ST得润，像不像那个怀有美玉的人？我想概率还是比较大的，毕竟在连接器这个领域，能够作为英特尔供应商的，中国仅此一家，全球不过四家。如果不是赶上AI科技革命，St德润大概率只是一个普普通通的企业，现在大家都知道他有一张通往AI高速列车的王牌，关键是还很便宜，估值仅40亿。这个估值具体怎么样，不好估计，但若参考华丰科技，鼎通电子，一眼就能定胖瘦。现在的问题是，有多少人会盯上这块肥肉？本地ZF，本领域的玩家，产业资本，游资等等。现在ST得润的股权高度分散，需要一个洗牌和博弈的过程，这个时间可能不会太久。短期博弈难度非常大，长期视角看，可能并不难。$ST得润(SZ002055)$ $华丰科技(SH688629)$,6,28,0,43546,SZ002055,ST得润,iPhone,https://xueqiu.com/3672855366/391330582,0,5,2026-07-08 16:25:46
391334981,3251556811,敲猪老王,2026-05-27 14:00:14,,ST得润今日大跌，我看股友们又焦虑了，大可不必。不过是短线资金借澄清公告出逃，有买有卖很正常，不要在k线中迷失了。云在青天水在瓶，涨跌顺其自然，手中有股心中无股，静待时间验证。$ST得润(SZ002055)$,8,8,0,17749,SZ002055,ST得润,Android,https://xueqiu.com/3251556811/391334981,0,0,2026-07-08 16:25:46
391341758,5365184380,临渊静观,2026-05-27 14:37:28,,$ST得润(SZ002055)$ 这只股的散户总是喜欢把它类比成st京蓝、st铖昌，我不知道谁给了你们自信这样类比的，这能比吗？那两只st卡的都是核心站位，得润一个电子厂高速连接器他卡的住这个位置吗？炒股最忌讳的就是盲目无脑，不带逻辑去分析，全靠主观臆想。还有那个谁谁说的，资产这么好，深圳市肯定不会让他破产退市，会下场接盘，这真的就纯是主观想法，截止目前，你看深圳市国资有出厂过吗？能不能根据逻辑分析？是没脑子吗？还有市场稍微波动，就让你们从速胜变成速败，有这些想法的都是投降分子，这只股绝对不会按照你们的想法去涨，要不就静下心来好好盘一下这个股的逻辑，要不就赶紧获利了结走人。带着情绪炒股，韭菜们，有拿过翻倍股吗？,11,7,0,19933,SZ002055,ST得润,Android,https://xueqiu.com/5365184380/391341758,0,1,2026-07-08 16:25:46
391345287,3770237990,清淇一帆,2026-05-27 15:00:14,,$ST得润(SZ002055)$ 今天进了点得润，不要让我失望。 瑞和已经让我失望一回，还好跑的早要不然就被埋了。 得润按理说CPU连接器 内存连接器 尤其是服务器上的是会爆发的，就跟Intel爆发一样，但是昨天公告说，服务器占比很小不到1%，这个有点表述实在是让人感觉是在故意压价，难道除了连接器要爆，还有别的事情要发生，要不然一个简单的异常波动公告，值得你大费周折写这么多文字吗？ 这么尽职尽责？原文“目前公司的高速传输连接器产品主要应用于计算机及外围设备领域，在服务器等新兴领域的应用尚在拓展当中，服务器等新兴领域的业务营收占公司整体营收占比极低，不到 1%，预估短期内对公司整体经营业绩贡献有限，未来订单获取及业务发展存在不确定性。”我们知道，哪家公司都想让自己往新兴领域靠，这竟然还有主动撇清关系的？ 还有数据量化不到1%！ 你可真是煞费苦心啊！我们知道Intel爆发主要是AI服务器预期爆发，得润，我不相信你有这能力缺不想吃这块肉！,3,14,0,19521,SZ002055,ST得润,雪球,https://xueqiu.com/3770237990/391345287,0,1,2026-07-08 16:25:46
391347879,6249654010,明月许多愁,2026-05-27 15:18:55,,$ST得润(SZ002055)$ 不懂就问，五月18号发生了什么开始连板？它的连接器也不是突然开始做的啊？？,6,3,0,9081,SZ002055,ST得润,Android,https://xueqiu.com/6249654010/391347879,0,0,2026-07-08 16:25:46
391373297,9970243005,大卫家的小橘子,2026-05-28 00:16:27,,$ST得润(SZ002055)$ 关于得润的两个谣言，1 他是英特尔供应商，假。得润确实拿到了英特尔认证，但他并不可能直接供货给英特尔，他是联想这种整机厂或者华硕这种主板厂商的供应商。2 他是英伟达供应商，假。得润从未官方宣布过于英伟达合作，同第一点，得润的pci-e连接器可以插英伟达显卡，但并不代表他是英伟达的直接供货商。,6,7,0,13978,SZ002055,ST得润,iPhone,https://xueqiu.com/9970243005/391373297,0,0,2026-07-08 16:25:46
391375309,6549060841,韭菜想炒股致富,2026-05-28 00:34:30,,$ST得润(SZ002055)$ 得润股份（002055，ST得润）与英特尔有合作/商业往来，与英伟达则无直接业务合作。30与英特尔（Intel）的关系• CPU Socket 等高速连接器产品已通过英特尔认证：这是公司精密连接器业务的核心竞争力之一。公司在投资者互动和业绩说明会中多次提及，CPU Socket 是其高速传输连接器重点产品，已获得英特尔认证，并据此拓展客户、扩大业务规模。认证直接促进了连接器业务的营收和毛利率提升（2025年精密连接器及组件营收约12.42亿元，毛利率36.91%）。41• 历史与间接合作：早期通过与泰科（Tyco）等合作，产品向下游Intel等半导体企业供货；也曾与英特尔旗下的Mobileye在ADAS/自动驾驶领域有协议合作（2016年左右）。• 当前状况：公司产品主要应用于计算机及外围设备领域，CPU Socket/DDR等产品与英特尔生态相关（可能通过一级供应商如联想、惠普等间接供货）。公司未公开具体供货金额或占比，但认证是明确的事实。与英伟达（Nvidia）的关系• 无直接业务合作：2026年5月26日，公司发布股票交易异常波动公告，明确经核查“截至目前，公司未与英伟达、华为开展业务合作”。新兴业务（服务器等算力相关）在公司整体营收中占比极低（不到1%），短期贡献有限。10• 市场上有传闻称公司是英伟达算力系统供应商，但公司多次在投资者问答中回避或要求以公开披露为准，最终以官方澄清否认直接合作。总结与注意事项• 得润股份主营电子连接器和精密组件（家电、电脑、通讯、汽车等），高速连接器（如CPU Socket、DDR5、PCIe）是近年重点，但服务器/AI高端应用仍处于拓展阶段。• 公司目前面临债务等问题（ST状态），业务以传统领域为主，高速连接器虽有英特尔认证加持，但整体新兴业务贡献小。• 以上基于公司官方公告和投资者记录，建议查阅最新年报/公告确认具体细节（市场传闻需理性甄别）。,1,1,0,12100,SZ002055,ST得润,iPhone,https://xueqiu.com/6549060841/391375309,0,1,2026-07-08 16:25:46
391376441,3850339348,黑马挖掘机2024,2026-05-28 00:42:43,,$ST得润(SZ002055)$ 的逻辑就是产业唯一选项！那么往下就是跌回到 6 元，浮亏 20%，往上就是 拿到明年摘帽以后 100-200 亿市值。有性价比的事情就值得越跌越买！网页链接目前市场所有 st 里面，既有行业贝塔（aipc、微型电脑、英特尔困境反转），又有个股阿尔法（意大利亏损资产已经剥离，后续一定会有白衣骑士来拿上市公司控制权），除了得润，还有谁呢？,11,20,0,29045,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391376441,0,2,2026-07-08 16:25:46
391377360,3850339348,黑马挖掘机2024,2026-05-28 00:49:15,,回复@山西小马骑牛: 财不入急门，我要持股到 27 年底，就不会被短期波动干扰，多看看$ST得润(SZ002055)$ 的月线！//@山西小马骑牛:回复@黑马挖掘机2024:关键是债务压力和大股东能不能快点更换！！！ 其他的都不怕！！,0,9,0,16391,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391377360,0,0,2026-07-08 16:25:46
391381774,1172248039,尼古拉斯加仓冲,2026-05-28 01:14:08,,$ST得润(SZ002055)$ 个人AI时代即将到来,0,1,0,6773,SZ002055,ST得润,Android,https://xueqiu.com/1172248039/391381774,0,0,2026-07-08 16:25:44
391382806,7104424653,st山顶资本,2026-05-28 01:18:19,,$ST得润(SZ002055)$ 开盘没被按死就是强。,1,2,0,5972,SZ002055,ST得润,雪球,https://xueqiu.com/7104424653/391382806,0,0,2026-07-08 16:25:44
391384844,6219951047,老王要搞事,2026-05-28 01:25:55,,$ST得润(SZ002055)$ 有跌停加仓的不，让我膜拜下 我准备明天加仓的，看样没机会了。,0,1,0,6334,SZ002055,ST得润,Android,https://xueqiu.com/6219951047/391384844,0,0,2026-07-08 16:25:44
391386856,9699396049,蠢蠢的ft,2026-05-28 01:31:39,,$ST得润(SZ002055)$ 打卡了兄弟们,0,0,0,6733,SZ002055,ST得润,iPhone,https://xueqiu.com/9699396049/391386856,0,0,2026-07-08 16:25:44
391386963,7069783343,垃圾堆里淘金豆豆,2026-05-28 01:31:53,,$ST得润(SZ002055)$ 不讲武德，你让下车的人怎么办,1,1,0,7927,SZ002055,ST得润,Android,https://xueqiu.com/7069783343/391386963,0,0,2026-07-08 16:25:44
391387491,2547303054,ST彭于晏,2026-05-28 01:33:00,,$ST得润(SZ002055)$ 这股邪门的狠，一般人拿不住。,0,1,0,7396,SZ002055,ST得润,Android,https://xueqiu.com/2547303054/391387491,0,0,2026-07-08 16:25:44
391387714,6049748777,偏爱高买低卖,2026-05-28 01:33:29,,$ST得润(SZ002055)$ 走出京蓝的趋势了,0,1,0,6090,SZ002055,ST得润,iPhone,https://xueqiu.com/6049748777/391387714,0,0,2026-07-08 16:25:44
391388012,7400452661,我看行哦,2026-05-28 01:34:09,,$ST得润(SZ002055)$ 下了一半，有点恐慌,0,1,0,8894,SZ002055,ST得润,雪球,https://xueqiu.com/7400452661/391388012,0,0,2026-07-08 16:25:44
391388490,1018946409,馒头大米饭,2026-05-28 01:35:10,,$ST得润(SZ002055)$ 这是新老资金在PK吗,1,1,0,6786,SZ002055,ST得润,Android,https://xueqiu.com/1018946409/391388490,0,0,2026-07-08 16:25:44
391388522,3377153066,铁血尖兵小博,2026-05-28 01:35:13,,$ST得润(SZ002055)$ 真让我刻舟求剑对了？启动前的半坡加油,0,2,0,10138,SZ002055,ST得润,Android,https://xueqiu.com/3377153066/391388522,0,0,2026-07-08 16:25:44
391389153,3850339348,黑马挖掘机2024,2026-05-28 01:36:18,,还是那句话，黑马老师只做马前炮！只做格局的投资者，不看短期波动！$ST得润(SZ002055)$,4,11,0,16686,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391389153,0,0,2026-07-08 16:25:44
391391487,7069783343,垃圾堆里淘金豆豆,2026-05-28 01:41:04,,$ST得润(SZ002055)$ 换手率和成交额还是遥遥领先,1,2,0,9363,SZ002055,ST得润,Android,https://xueqiu.com/7069783343/391391487,0,0,2026-07-08 16:25:44
391392180,1726027130,下班了kdl,2026-05-28 01:42:26,,$ST得润(SZ002055)$ 对战比较激烈,0,2,0,6411,SZ002055,ST得润,Android,https://xueqiu.com/1726027130/391392180,0,0,2026-07-08 16:25:44
391392393,6219951047,老王要搞事,2026-05-28 01:42:52,,$ST得润(SZ002055)$ 今天有没有可能复制昨天都走势,6,2,0,8186,SZ002055,ST得润,Android,https://xueqiu.com/6219951047/391392393,0,0,2026-07-08 16:25:44
391399117,7069783343,垃圾堆里淘金豆豆,2026-05-28 01:55:42,,$ST得润(SZ002055)$ 昨天天地板，今天要地天板，然后化龙？剧本写好了,1,0,0,9095,SZ002055,ST得润,Android,https://xueqiu.com/7069783343/391399117,0,0,2026-07-08 16:25:44
391404830,7204187508,勇者计划,2026-05-28 02:06:28,,$ST得润(SZ002055)$ 👀开盘诱多手法好恶劣,0,0,0,5392,SZ002055,ST得润,Android,https://xueqiu.com/7204187508/391404830,0,0,2026-07-08 16:25:44
391405080,8405413184,李解力,2026-05-28 02:06:58,,$ST得润(SZ002055)$ 早上有股友说，超预期确认，加仓了。我说我没来得及，在观察，昨天10亿成交额，今天抛压那么大，拉升这么快真好吗。。卧槽，又杀猪,15,32,0,46981,SZ002055,ST得润,雪球,https://xueqiu.com/8405413184/391405080,0,0,2026-07-08 16:25:44
391405646,3275764348,墨尔本获总首席BF,2026-05-28 02:08:04,,$ST得润(SZ002055)$ 等几天如果出现那个局面，我再来提那个匿名提问观点,3,1,0,8265,SZ002055,ST得润,Android,https://xueqiu.com/3275764348/391405646,0,0,2026-07-08 16:25:44
391405908,1505804711,修心谨言wy,2026-05-28 02:08:33,,$ST得润(SZ002055)$ 明显拉高出货，小心！,0,1,0,5677,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/391405908,0,0,2026-07-08 16:25:44
391406796,7069783343,垃圾堆里淘金豆豆,2026-05-28 02:10:12,,$ST得润(SZ002055)$ 再入6000股，没办法了，躺平了,0,1,0,8388,SZ002055,ST得润,Android,https://xueqiu.com/7069783343/391406796,0,0,2026-07-08 16:25:44
391408130,7104424653,st山顶资本,2026-05-28 02:12:49,,$ST得润(SZ002055)$ 这是什么玩法？套两次？,0,0,0,6252,SZ002055,ST得润,雪球,https://xueqiu.com/7104424653/391408130,0,0,2026-07-08 16:25:42
391410610,6789417896,zfauir,2026-05-28 02:17:32,,$ST得润(SZ002055)$ 只能等macd走平了再看了,0,0,0,7461,SZ002055,ST得润,Android,https://xueqiu.com/6789417896/391410610,0,0,2026-07-08 16:25:42
391411935,7801621698,发财大夏,2026-05-28 02:20:08,,$ST得润(SZ002055)$ 百亿得润，低位爆量是大好事，我是不相信就这点涨幅，这两天洗洗把不坚定的洗下车，后面缩量新高才能打开空间。,0,4,0,7906,SZ002055,ST得润,Android,https://xueqiu.com/7801621698/391411935,0,0,2026-07-08 16:25:42
391411991,9472917180,trashfinder911,2026-05-28 02:20:12,,新开一个，产业资本运作st，类似去年的铖昌科技，今天正好给了深水机会$ST得润(SZ002055)$,1,14,0,13287,SZ002055,ST得润,iPhone,https://xueqiu.com/9472917180/391411991,0,0,2026-07-08 16:25:42
391412107,1203812889,清朗的打新小赛道,2026-05-28 02:20:22,,$ST得润(SZ002055)$ 这么大的量，谁在接啊，有点夸张,2,0,0,5430,SZ002055,ST得润,Android,https://xueqiu.com/1203812889/391412107,0,0,2026-07-08 16:25:42
391414192,2146424655,逻辑趋势长盈,2026-05-28 02:24:45,,$ST得润(SZ002055)$ 这里面有脏东西，操盘的喜欢t，我陪你,5,2,0,8417,SZ002055,ST得润,iPhone,https://xueqiu.com/2146424655/391414192,0,0,2026-07-08 16:25:42
391420323,6258932557,韩国鸟叔,2026-05-28 02:37:42,,$ST得润(SZ002055)$ 这个拍卖也就5.6左右，牛散正常30个点就跑，后面没实质性消息刺激就差不多了,5,1,0,4500,SZ002055,ST得润,Android,https://xueqiu.com/6258932557/391420323,0,0,2026-07-08 16:25:42
391420857,5942251592,简朴的金条小风车屋,2026-05-28 02:38:53,,$ST得润(SZ002055)$ 今天st涨停潮，不得不说st闻泰带动板块效应逆天,1,2,0,5009,SZ002055,ST得润,Android,https://xueqiu.com/5942251592/391420857,0,0,2026-07-08 16:25:42
391424101,3451316032,坐井忘天,2026-05-28 02:45:52,,$ST得润(SZ002055)$ 旺旺今天怎么样了？他把我拉黑了，我挺感兴趣他今天的表现的是又破防了大骂董秘，还是哭爹喊娘，又或者自我安慰给自己打鸡血？,31,9,0,25283,SZ002055,ST得润,Android,https://xueqiu.com/3451316032/391424101,0,0,2026-07-08 16:25:42
391424553,1256102876,金融消费者赢麻啦,2026-05-28 02:46:55,,$ST得润(SZ002055)$ 得润，是要跑的意思吗？,0,0,0,4873,SZ002055,ST得润,iPhone,https://xueqiu.com/1256102876/391424553,0,0,2026-07-08 16:25:42
391424969,7726675448,爽朗的致富小帽子,2026-05-28 02:47:52,,$ST得润(SZ002055)$ 得润还是太热闹了,0,2,0,5756,SZ002055,ST得润,iPhone,https://xueqiu.com/7726675448/391424969,0,0,2026-07-08 16:25:42
391429039,1390686385,张扬1579,2026-05-28 02:56:38,,$ST得润(SZ002055)$ 砸的时候上千手的砸，买的时候几百手的买，辛苦了。,0,1,0,4451,SZ002055,ST得润,Android,https://xueqiu.com/1390686385/391429039,0,0,2026-07-08 16:25:42
391432308,1505804711,修心谨言wy,2026-05-28 03:04:02,,$ST得润(SZ002055)$ 低位买回来一点，子弹充足，等待缩量再加,0,0,0,5158,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/391432308,0,0,2026-07-08 16:25:42
391433823,5778851367,时间见证价值,2026-05-28 03:07:29,,$ST得润(SZ002055)$ 前几天几个涨停板 没走这两天博弈太厉害了，给自己加点油，坚持住,1,0,0,7794,SZ002055,ST得润,Android,https://xueqiu.com/5778851367/391433823,0,0,2026-07-08 16:25:42
391433992,9023088350,沧桑战神追随者,2026-05-28 03:07:54,,$ST得润(SZ002055)$ 连续两个天地板,0,0,0,4627,SZ002055,ST得润,Android,https://xueqiu.com/9023088350/391433992,0,0,2026-07-08 16:25:42
391439022,1203812889,清朗的打新小赛道,2026-05-28 03:20:05,,$ST得润(SZ002055)$ 如果游资大佬没走，他肯定做T，不然没利润，砸盘的或许是机构跟量化,4,0,0,5549,SZ002055,ST得润,Android,https://xueqiu.com/1203812889/391439022,0,0,2026-07-08 16:25:42
391440535,8247993686,八十万韭菜总教头,2026-05-28 03:23:47,,$ST得润(SZ002055)$不吹 就是搬运个图，其余大家自行判断。耐心等待，⛽加油,4,12,0,11840,SZ002055,ST得润,Android,https://xueqiu.com/8247993686/391440535,0,0,2026-07-08 16:25:42
391440918,2547303054,ST彭于晏,2026-05-28 03:24:44,,ST“垃圾”里翻科技。 $ST东尼(SH603595)$ $ST得润(SZ002055)$ 双雄之争，目前看小妮子是真龙。,2,1,0,7855,SZ002055,ST得润,Android,https://xueqiu.com/2547303054/391440918,0,0,2026-07-08 16:25:42
391441709,1255983670,股海博弈投,2026-05-28 03:26:48,,$ST得润(SZ002055)$ 如果能在跌停附近磨一天，绝对要走好多人，这个量出货是肯定有出货或做T，就看后续有没有资金接的上，今天st不差，就像楼下说的，事出反常必有妖，启动前几天也这样，别人蹭蹭涨，他逆势跌，散户多，持股体验是真的差，不过还没亏钱,9,1,0,11286,SZ002055,ST得润,Android,https://xueqiu.com/1255983670/391441709,0,0,2026-07-08 16:25:42
391441867,5778049813,A老中医,2026-05-28 03:27:14,,$ST得润(SZ002055)$ 这个位置应该没什么风险，离底部没多少，回到10以上应该也是大概率的事情,0,0,0,8577,SZ002055,ST得润,雪球,https://xueqiu.com/5778049813/391441867,0,0,2026-07-08 16:25:39
391442578,1203812889,清朗的打新小赛道,2026-05-28 03:29:01,,$ST得润(SZ002055)$ 小仓位放着，放到明年,0,0,0,6741,SZ002055,ST得润,Android,https://xueqiu.com/1203812889/391442578,0,0,2026-07-08 16:25:39
391445787,3850339348,黑马挖掘机2024,2026-05-28 03:37:50,,$ST得润(SZ002055)$ 有在鹤山附近的朋友吗？我了解到鹤山得润目前的活忙得做不过来，所以员工都是 12 个小时，每天两班倒的。方便的朋友可以去现场，白天和晚上都拍拍照，和工人聊聊天，确认一下这个细节。,22,19,0,39665,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391445787,0,1,2026-07-08 16:25:39
391445890,7726675448,爽朗的致富小帽子,2026-05-28 03:38:10,,$ST得润(SZ002055)$ 早上低开才是完美的，红开无量封板，是真的恶心,0,2,0,8443,SZ002055,ST得润,iPhone,https://xueqiu.com/7726675448/391445890,0,0,2026-07-08 16:25:39
391446391,5386199194,Heisenberg_ST,2026-05-28 03:39:38,,强烈支持！有在鹤山的小伙伴去打听下$ST得润(SZ002055)$,4,1,0,18347,SZ002055,ST得润,Android,https://xueqiu.com/5386199194/391446391,0,0,2026-07-08 16:25:39
